回复关系网络,2019-03-10,0.0,,0.0
回复关系网络,2019-03-11,0.0,,0.0
回复关系网络,2019-03-12,0.0,,0.0
回复关系网络,2019-03-13,0.0,,0.0
回复关系网络,2019-03-14,0.0,,0.0
回复关系网络,2019-03-15,0.0,,0.0
回复关系网络,2019-03-16,0.0,,0.0
回复关系网络,2019-03-17,0.0,,0.0
回复关系网络,2019-03-18,0.0,,0.0
回复关系网络,2019-03-19,0.0,,0.0
回复关系网络,2019-03-20,0.0,,0.0
回复关系网络,2019-03-21,0.0,,0.0
回复关系网络,2019-03-22,0.0,,0.0
回复关系网络,2019-03-23,0.0,,0.0
回复关系网络,2019-03-24,0.0,,0.0
回复关系网络,2019-03-25,0.0,,0.0
回复关系网络,2019-03-26,0.0,,0.0
回复关系网络,2019-03-27,0.0,,0.0
回复关系网络,2019-03-28,0.0,,0.0
回复关系网络,2019-03-29,0.0,,0.0
回复关系网络,2019-03-30,0.0,,0.0
回复关系网络,2019-03-31,0.0,,0.0
回复关系网络,2019-04-01,0.0,,0.0
回复关系网络,2019-04-02,0.0,,0.0
回复关系网络,2019-04-03,0.0,,0.0
回复关系网络,2019-04-04,0.0,,0.0
回复关系网络,2019-04-05,0.0,,0.0
回复关系网络,2019-04-06,0.0,,0.0
回复关系网络,2019-04-07,0.0,,0.0
回复关系网络,2019-04-08,0.00026627612834509385,,0.0
词语网络,2018-11-30,11.415384615384616,2.0639423076923076,0.9102482479454647
词语网络,2018-12-03,8.695652173913043,1.411764705882353,0.9227941176470588
词语网络,2018-12-04,9.0,1.0,1.0
词语网络,2018-12-05,9.0,1.0,1.0
词语网络,2018-11-26,15.92156862745098,2.0495356037151704,0.8396770788328519
词语网络,2018-11-27,12.379746835443038,2.5781194768469424,0.8733091705752791
词语网络,2018-11-28,9.366666666666667,3.071794871794872,0.8242437670214197
词语网络,2018-11-29,12.470588235294118,2.100920342748334,0.9116464937789056
用户相似性网络,2018-12-02,8.666666666666666,,
用户相似性网络,2018-11-26,212.8041091037903,,
用户相似性网络,2018-11-27,80.25,,
用户相似性网络,2018-11-28,79.26285714285714,,
用户相似性网络,2018-11-29,61.090012330456226,,
用户相似性网络,2018-11-30,13.524475524475525,,
用户相似性网络,2018-12-01,14.584905660377359,,
